asin,title,category,price,image_url,amazon_url,features,description,slug
B089LLHMQL,"ARM & HAMMER Clump & Seal SLIDE Platinum Multi-Cat Clumping Cat Litter, Easy Clean Technology with No Scrubbing, 14-Day Odor Control, 18 lbs",Litter,17.99,https://m.media-amazon.com/images/I/81QlFjLZ+9L._AC_UL320_.jpg,https://www.amazon.com/dp/B089LLHMQL?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"ARM & HAMMER Clump & Seal SLIDE Platinum Multi-Cat Clumping Cat Litter, Easy Clean Technology with No Scrubbing, 14-Day Odor Control, 18 lbs — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",arm-hammer-clump-seal-slide-platinum-multi-cat-clumping-cat-litter-easy-clean-te
B00JN9IWNG,Purina Fancy Feast Gravy Lovers Poultry and Beef Grilled Gourmet Wet Cat Food Variety Pack - (Pack of 30) 3 oz. Cans,Food,28.06,https://m.media-amazon.com/images/I/614LkTRpkoL._AC_UL320_.jpg,https://www.amazon.com/dp/B00JN9IWNG?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Purina Fancy Feast Gravy Lovers Poultry and Beef Grilled Gourmet Wet Cat Food Variety Pack - (Pack of 30) 3 oz. Cans — a top-rated food pick for cat parents. Order on Amazon with fast shipping.,purina-fancy-feast-gravy-lovers-poultry-and-beef-grilled-gourmet-wet-cat-food-va
B09BVZV3LN,"Purina DentaLife Made in USA Facilities Cat Dental Treats, Savory Salmon Flavor - 19 oz. Bag",Treats,15.10,https://m.media-amazon.com/images/I/81q0LXiL7pL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BVZV3LN?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Purina DentaLife Made in USA Facilities Cat Dental Treats, Savory Salmon Flavor - 19 oz. Bag — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",purina-dentalife-made-in-usa-facilities-cat-dental-treats-savory-salmon-flavor-1
B0FJMF2T4J,Cat Water Fountain Stainless Steel: 74oz/2.2L Cat Fountain for Drinking | Pet Water Fountain Inside - Automatic Dog Watering Dispenser Bowl - Pet Feeding & Watering Supplies,Feeders,17.98,https://m.media-amazon.com/images/I/71kO-VCwdlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJMF2T4J?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Cat Water Fountain Stainless Steel: 74oz/2.2L Cat Fountain for Drinking | Pet Water Fountain Inside - Automatic Dog Watering Dispenser Bowl - Pet Feeding & Watering Supplies — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.,cat-water-fountain-stainless-steel-74oz-2-2l-cat-fountain-for-drinking-pet-water
B0GV3KCC3K,"Cat Carrier Backpack for Cats and Small Dogs Up to 15 lbs, Airline-Friendly Pet Backpack with Support Frame, Hard Bottom, Breathable Scratch-Resistant Mesh, Multiple Openings, Washable Pad（Black）",Carriers,23.99,https://m.media-amazon.com/images/I/71mHB4Y+5RL._AC_SL1254_.jpg,https://www.amazon.com/dp/B0GV3KCC3K?tag=captaincatnip-20,"BREATHABLE, SCRATCH-RESISTANT MESH – Large mesh windows promote steady airflow and give your pet a clear view of the surroundings, helping reduce the closed-in feeling during vet visits, car rides and travel. Durable scratch-resistant mesh and reinforced bite-resistant window edges are designed for everyday use with cats, kittens and small dogs.|SUPPORT FRAME & ANTI-SAG HARD BOTTOM – A structured internal frame helps the pet backpack maintain its shape, while the rigid bottom board resists sagging under your pet’s weight and provides a more stable surface for sitting or resting. The soft fleece pad is removable and machine washable for easier cleanup of pet hair, dirt and everyday messes.|MULTIPLE OPENINGS & SAFETY ATTACHMENT – Wide access points make it easier to place your pet inside, help them exit or reach in to offer reassurance without forcing them through a narrow entrance. A built-in safety tether clip provides an attachment point for a compatible pet harness or safety strap. Safety strap is not included.|ERGONOMIC SUPPORT FOR THE WEARER – Wide, softly padded shoulder straps help distribute weight more comfortably, while adjustable chest and waist buckles improve stability and reduce side-to-side movement. Cushioned, breathable back support helps reduce pressure and heat buildup during walking, hiking, commuting and longer trips.|AIRLINE-FRIENDLY FOR PETS UP TO 15 LBS – Measuring 12.6 x 11 x 15.7 inches and weighing only 1.7 lbs, this cat carrier backpack is designed for cats and small dogs weighing up to 15 lbs. Suitable for vet visits, car rides, walking and airline travel. Measure your pet’s sitting height and body length before ordering, and confirm your airline’s current carrier requirements before departure.","BREATHABLE, SCRATCH-RESISTANT MESH – Large mesh windows promote steady airflow and give your pet a clear view of the surroundings, helping reduce the closed-in feeling during vet visits, car rides and travel. Durable scratch-resistant mesh and reinforced bite-resistant window edges are designed for everyday use with cats, kittens and small dogs. SUPPORT FRAME & ANTI-SAG HARD BOTTOM – A structured internal frame helps the pet backpack maintain its shape, while the rigid bottom board resists sagging under your pet’s weight and provides a more stable surface for sitting or resting. The soft fleec",cat-carrier-backpack-for-cats-and-small-dogs-up-to-15-lbs-airline-friendly-pet-b
B0GXNS8TSJ,"Cat Houses for Indoor Cats with Natural Sisal Scratcher Mat,Curtains,Bed and Floor Rug–Solid Wood Frame Cat Cave,Cat Scratch House",Scratchers,45.99,https://m.media-amazon.com/images/I/71FkTJmhnhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GXNS8TSJ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Houses for Indoor Cats with Natural Sisal Scratcher Mat,Curtains,Bed and Floor Rug–Solid Wood Frame Cat Cave,Cat Scratch House — a top-rated scratchers pick for cat parents. Order on Amazon with fast shipping.",cat-houses-for-indoor-cats-with-natural-sisal-scratcher-mat-curtains-bed-and-flo
B0GXFMFJ2C,"Interactive Cat Toy for Indoor Cats, Auto/Remote Control DIY Cat Mouse Hunting Treadmill Keep Bored Kitten Puppy Entertained to Chase, Feather Toy to Exercise-Blue & Black",Toys,99.99,https://m.media-amazon.com/images/I/61ih07oY6GL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0GXFMFJ2C?tag=captaincatnip-20,"🧶【𝑪𝒐𝒐𝒍 𝑴𝒐𝒖𝒔𝒆 𝑺𝒐𝒖𝒏𝒅𝒔】: This remote control cat toy features simulated mouse sounds that instantly grab your cat’s attention, sparking their natural hunting instincts. Burning calories and preventing obesity. Perfect for indoor cats and even small dogs, it’s a great way to keep your pets active when you can’t take them outside. A must-have for pet parents who want healthy, happy companions!|🐈【𝑫𝒖𝒂𝒍 𝑪𝒐𝒏𝒕𝒓𝒐𝒍 𝑴𝒐𝒅𝒆𝒔】: Interactive cat toy offers Auto and Manual Modes, allowing you to adjust speeds from 1,500 to 3,000 RPM. And choose clockwise or counterclockwise chase directions. This automatic cat toy keeps your cat engaged with its unpredictable movements, while the simulated mouse sounds add extra excitement. Whether your cat is a playful kitten or a laid-back adult, this toy offers endless entertainment and mental stimulation!|🏵️【𝑫𝑰𝒀: 𝑩𝒐𝒖𝒏𝒅𝒍𝒆𝒔𝒔 𝑷𝒍𝒂𝒚 𝑰𝒅𝒆𝒂𝒔】: This interactive cat chase toy comes with a 60-meter-long rope (customizable length), giving your cat or small dog plenty of space to run and play. Use the 3 fixed wire clips to create custom chase paths, and tie on DIY accessories like feathers or colorful fabrics for endless fun.|📱【𝑰𝒏𝒕𝒆𝒍𝒍𝒊𝒈𝒆𝒏𝒕 𝑻𝒐𝒚 - 𝑳𝒆𝒕 𝒀𝒐𝒖𝒓 𝑯𝒂𝒏𝒅𝒔 𝑩𝒆 𝑭𝒓𝒆𝒆】: Equipped with 2000mAh rechargeable batteries, this cat chase toy offers 3-5 days of standby time on a single charge. This running cat toys features a built-in safety mode: it runs for 15 minutes, sleeps for 2 hours, and shuts down after 5 cycles to prevent overexertion. Perfect for when you’re away, it keeps your cat entertained and prevents loneliness or boredom.|🎁【𝑺𝒕𝒚𝒍𝒊𝒔𝒉 𝑮𝒊𝒇𝒕 & 𝑻𝒐𝒑-𝑵𝒐𝒕𝒄𝒉 𝑺𝒆𝒓𝒗𝒊𝒄𝒆】: It is a unique gift for pet enthusiasts and your beloved pets. Satisfies cat & little dog needs. This moving cat toy is designed to stimulate both physical agility and mental sharpness, ensuring your indoor cats stay vibrant, healthy, and endlessly entertained.","🧶【𝑪𝒐𝒐𝒍 𝑴𝒐𝒖𝒔𝒆 𝑺𝒐𝒖𝒏𝒅𝒔】: This remote control cat toy features simulated mouse sounds that instantly grab your cat’s attention, sparking their natural hunting instincts. Burning calories and preventing obesity. Perfect for indoor cats and even small dogs, it’s a great way to keep your pets active when you can’t take them outside. A must-have for pet parents who want healthy, happy companions! 🐈【𝑫𝒖𝒂𝒍 𝑪𝒐𝒏𝒕𝒓𝒐𝒍 𝑴𝒐𝒅𝒆𝒔】: Interactive cat toy offers Auto and Manual Modes, allowing you to adjust speeds from 1,500 to 3,000 RPM. And choose clockwise or counterclockwise chase directions. This automatic cat to",interactive-cat-toy-for-indoor-cats-auto-remote-control-diy-cat-mouse-hunting-tr
B07SZSXFW5,"rabbitgoo Escape Proof Cat Harness and Leash Set, S, Black | 4 Adjustable Points, Quick-snap Buckles, All-weather Mesh, Secure Clip, Reflective Strips, for Average Adult Cats Outings",Collars,14.38,https://m.media-amazon.com/images/I/71VGICkgYQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07SZSXFW5?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"rabbitgoo Escape Proof Cat Harness and Leash Set, S, Black | 4 Adjustable Points, Quick-snap Buckles, All-weather Mesh, Secure Clip, Reflective Strips, for Average Adult Cats Outings — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",rabbitgoo-escape-proof-cat-harness-and-leash-set-s-black-4-adjustable-points-qui
B001VNEII0,"Frontier Co-op Organic Catnip, 1-Pound Bulk, Loved By Cats & Gardeners, Popular Tea Blend, Organic, Kosher",Catnip,26.99,https://m.media-amazon.com/images/I/712WnNK8w8L._AC_SL1500_.jpg,https://www.amazon.com/dp/B001VNEII0?tag=captaincatnip-20,"Catnip - Frontier Co-op Organic Catnip Herb is a natural, soothing herb known for its delightful effects on cats. Harvested at peak freshness, it offers a high-quality, aromatic experience for your furry friends.|Best Uses – Sprinkle on toys, posts, or play areas for your cat’s enjoyment. Also great in homemade treats or as a calming addition to your pet’s space.|Why buy bulk – Save money and reduce waste with recyclable packaging that keeps over 2 million plastic containers out of landfills yearly. Flavorful, sustainably sourced spices you can feel good about.|Committed to people & planet - Our sustainable sourcing programs start with a commitment and investment in our growers. Through mutually beneficial partnerships, we source our ingredients ethically and responsibly.|About us - We are Frontier Co-op, a global leader in natural and organic products. As an ethically committed herb and spice company, we are united by our mission to put people and planet before profits.","Catnip is an aromatic herb native to Central Europe, though it can also now be found in most of Canada and the Northeast United States. It can be grown both indoors and outdoors. Catnip is beloved by house cats and gardeners around the world. It’s also a popular tea and tea blend ingredient.",frontier-co-op-organic-catnip-1-pound-bulk-loved-by-cats-gardeners-popular-tea-b
B07TBGZ25R,"Pet Grooming Gloves for Dogs & Cats – Deshedding Brush and Bathing Mitt with Soft Silicone Tips - Removes Loose Hair, Dirt & Dander - Gentle Massage Grooming Tool - Adjustable Fit",Grooming,16.56,https://m.media-amazon.com/images/I/61q5aSzhkEL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TBGZ25R?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Pet Grooming Gloves for Dogs & Cats – Deshedding Brush and Bathing Mitt with Soft Silicone Tips - Removes Loose Hair, Dirt & Dander - Gentle Massage Grooming Tool - Adjustable Fit — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",pet-grooming-gloves-for-dogs-cats-deshedding-brush-and-bathing-mitt-with-soft-si
B0GSG2XSQY,"5-in-1 Cat Wall Shelves for Indoor Cats, Wall Mounted Cat Furniture Set with Bed, Perch, Hideaway Condo, Scratching Post & Scratcher, Cat Climbing Wall System, Space Saving Design, Grey",Furniture,56.99,https://m.media-amazon.com/images/I/71QG9ZtR4AL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GSG2XSQY?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"5-in-1 Cat Wall Shelves for Indoor Cats, Wall Mounted Cat Furniture Set with Bed, Perch, Hideaway Condo, Scratching Post & Scratcher, Cat Climbing Wall System, Space Saving Design, Grey — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",5-in-1-cat-wall-shelves-for-indoor-cats-wall-mounted-cat-furniture-set-with-bed
B0GQCHF85C,"Hey-brother Cat Tree Tower, Scratching Posts with 2 Spacious Condos, 2 Platforms, Self-Grooming Brush, Cozy Basket, Step-by-Step Climbing Pathway for Indoor Cats, 51.2 Inches, Smoky Gray MPJ061G",Trees,89.99,https://m.media-amazon.com/images/I/81U7iNiUM-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0GQCHF85C?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Hey-brother Cat Tree Tower, Scratching Posts with 2 Spacious Condos, 2 Platforms, Self-Grooming Brush, Cozy Basket, Step-by-Step Climbing Pathway for Indoor Cats, 51.2 Inches, Smoky Gray MPJ061G — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",hey-brother-cat-tree-tower-scratching-posts-with-2-spacious-condos-2-platforms-s
